2   1    6   5   0  22  10   2    3    3   2   2 -100    3    1  264 2024
1   2   20   5   0  34  16   1    3 -100   3   2    3 -100    3  265 2024
2   5 -100   1   3  82  16   1    1   12   1   3 -100    1 -100  266 2024
2   5 -100   3   4  74  16   1    1   12   2   2 -100    1 -100  267 2024
3   1    8   3   1  61  14   2    3   12   2   2    2 -100    2  268 2024
3   2   40   1   1  64  17   1    1   12   2   3    1 -100    2  269 2024
3   8 -100   5   0  42  14   1    1 -100   2   2    1 -100 -100  270 2024
2   4 -100   5   0  37 -98   1    3   12   3   2 -100 -100    3  271 2024
2   2   51   5   0  19  10   2    3 -100   3   3 -100 -100    3  272 2024
3   1   45   5   0  37  17   2    1   12   2   3    2 -100    2  273 2024
1   1   50   3   1  70  18   2    1   12   2   2    2 -100    3  274 2024
3   7 -100   1   3  50  12   2    1   12   2   3    2 -100    3  275 2024
2   8 -100   1   3  39  10   2    3   10   1   3 -100    2 -100  276 2024
2   1   40   1   2  66   2   2    3 -100   1   3 -100    2    2  277 2024
2   7 -100   5   4  46  10   2    1    4   2   3 -100    2    2  278 2024
2   1   36   5   3  41   6   2    3   11   2   3 -100    2    1  279 2024
3   1   60   1   7  48  18   1    3   12   2   2    1 -100    3  280 2024
3   5 -100   2   2  82  15   2    1   12   3   2  -99    2 -100  281 2024
2   7 -100   1   2  68  14   2    1   12   2   2 -100    2    2  282 2024
3   5 -100   3   0  69  18   2    3   12   3   1    1 -100 -100  283 2024
2   2    3   3   2  89  16   2    1   12   1   2 -100 -100    1  284 2024
2   1   60   1   2  62  16   1    1   12   2   2 -100 -100    1  285 2024
2   5 -100   3   2  82  18   2    3   12   3   4 -100 -100 -100  286 2024
3   5 -100   1   1  60  16   1    1   12   2   2    2 -100 -100  287 2024
3   4 -100   5   0  18  13   2    1   12   1   1    1 -100    2  288 2024
2   5 -100   1   0  64  18   1    1   12 -97   2 -100 -100 -100  289 2024
2   5 -100   2   6  79  20   1    1   12   2   2 -100 -100 -100  290 2024
3   1   45   5   0  60  18   2    1  -97   2   1    2 -100    1  291 2024
2   1   40   5   0  38  18   1    1    1   2   2 -100    1    2  292 2024
1   1   40   1   1  39  16   1    1   12   2   2    2 -100    3  293 2024
1   1   40   5   0 -99  14   2    3   12   2   2    2 -100    2  294 2024
3   6 -100   5   0  35  15   2    1   12   2   2    1 -100 -100  295 2024
3   1   55   3   3  61  16   1    1   12   2   2    1 -100    1  296 2024
3   1   39   1   0  36  16   1    1   10   3   2    1 -100    3  297 2024
1   6 -100   5   0  22  16   2    1   12   2   2    1 -100 -100  298 2024
1   2   25   1   2  33  12   2    1   12   2   2    1 -100    1  299 2024
1   1   50   5   0  47  17   1    1   12   2   2    1 -100    1  300 2024
2   1   70   3   3  60  15   1    1   12   1   1 -100 -100    1  301 2024
3   1   40   5   0  54  16   1    3   12   3   1    2    2    2  302 2024
3   2   10   3   0  63  17   1    1    9   2   2    2    2    1  303 2024
1   1   40   1   2  54  16   2    1   12   2   3    2 -100    2  304 2024
2   1   40   1   1  65  16   2    3   12   2   2 -100 -100    1  305 2024
3   1   35   5   0  51  14   1    1   12   2   1    1 -100    1  306 2024
2   8 -100   1 -99  69   4 -97    3 -100   3   4 -100 -100 -100  307 2024
3   4 -100   3   0  36  15   1    3   12   3   2    2 -100    2  308 2024
3   1   45 -99   0 -99  16   2 -100 -100   3   3    3    3    2  309 2024
3   1   50   5   0  27  13   2    2   12   3   2    1 -100    1  310 2024
3   4 -100   5   0  61  16   1    1 -100   3   2    2 -100    4  311 2024
2   4 -100   5   0  31  16   1    3   12   2   2 -100 -100    1  312 2024
3   7 -100   5   3  35  12   2    3   12   3   4    2 -100 -100  313 2024
1   1   40   1   3  50  16   2    3   12   2   2    2 -100    2  314 2024
2   5 -100   1   0  66  15   1    3   12   2   3 -100    1 -100  315 2024
1   1   40   5   1  31  12   1    3   12   2   3    1 -100    1  316 2024
3   1   20   5   0  29  12   2    1 -100   2   1    1 -100    2  317 2024
3   7 -100   5   1  35  13   2    2    1   2   2    2    2    1  318 2024
1   1   50   5   0  27  15   2    3   12   2   3    2 -100    1  319 2024
2   1   40   5   0  33  16   1    2   12   2   2 -100 -100    1  320 2024
2   5 -100   5   2  69  12   2    2 -100   2   3 -100 -100 -100  321 2024
3   1   50   5   0  36  14   1    1   12   3   3    1    1    1  322 2024
1   1   70   4   1  38  12   1    3   12   3   3    2 -100    2  323 2024
1   1   39   3   1  50  12   2    2   12   2   3    1 -100    2  324 2024
3   1   40   5   0  33  16   2    1   12   3   2    2 -100    2  325 2024
1   1   42   5   0  39  16   2    1 -100   3   2    2 -100    4  326 2024
3   1   40   5   0  69  18   2    1   12   2   2    2    1    2  327 2024
3   1   40   3   1 -99  18   2    1    9   3   2    1    2    1  328 2024
3   4 -100   4   5  32  12   2    2   12   3   3    2 -100    4  329 2024
2   7 -100   3   3  57  12   1    2    9   3   2 -100    2    2  330 2024
3 -98 -100   5   2  40  12   1    2   12   2   3    2    1    1  331 2024
1   2   16   5   0  27  12   2    1   10   3   4    3 -100    4  332 2024
3   1   50   1   2  54  12   1    1   12   2   1    1 -100    1  333 2024
1   1   40   5   1  44  18   2    2   12   3   1    1 -100    1  334 2024
1   1   40   1   2  32  12   2    1   12   1   2    1 -100    1  335 2024
3   1   40   3   0  70  18   2    1   12   3   3    1 -100    2  336 2024
2   5 -100   3   4  73  15   2    1   12   2   2 -100 -100 -100  337 2024
1   1   40   1   1  32  14   1    3   12   2   3    1 -100    1  338 2024
2   1   40   5   8  61  16   1    2   12   1   2 -100    3    2  339 2024
1   5 -100   1   2 -99  12   2    2   12   1   1    2 -100 -100  340 2024
2   1   40   2   0  67  12   2    1   12   2   2 -100 -100    1  341 2024
3   1   40   5   1  55  12   1    1   12   3   3    2 -100    3  342 2024
3   1   45   5   0  33  16   1    1   12   2   2    2 -100    2  343 2024
1   1   32   1   3 -99  19   2    2   12   2   2    2 -100    2  344 2024
1   1   40   5   2  31   0   2    1   12   1   2    2 -100    1  345 2024
3   1   40   5   0  31  12   1    1   12   3   3    2 -100    2  346 2024
3   1   40   5   1  38  20   1    1   12   3   1    1 -100    1  347 2024
2   2   30   5   2  38  15   2    3    9   1   1 -100 -100    3  348 2024
2   2   35   1   2  67  12   1    1   12   2   3 -100 -100    1  349 2024
3   1   40   1   2  31  20   2    1   12   2   2    2 -100    1  350 2024
1   1   40   1   2  39  16   1    1   12   2   2    2 -100    3  351 2024
1   1   40   1   3  38  16   2    2   12   2   3    2 -100    3  352 2024
1   5 -100   2   3  81   9   1    1   12   2   2    1 -100 -100  353 2024
1   1   40   3   1  47  15   2    1  -90   2   2    1 -100    1  354 2024
3   2   25   1   1  55  20   2    1   12   2   2    2    2    2  355 2024
1   5 -100   1   2  66  18   2    1   12   1   2    1 -100 -100  356 2024
3   1   12   1   3  44  18   2    1   12   2   2    2    1    2  357 2024
3   6 -100   5   0  18  11   2    1   12   2   2    1 -100 -100  358 2024
2   5 -100   2   3  71  16   1    1   12   2   2 -100    2 -100  359 2024
2   1   67   1   2  54  16   1    1   12   1   1 -100    1    2  360 2024
1   2   30   5   0  19  14   1    1   12   3   1    2 -100    2  361 2024
2   1   37   2   0  58  13   2    1   12   2   2 -100 -100    1  362 2024
1   1   40   2   3  58  12   2    1   12   3   3    2 -100    4  363 2024
1   5 -100   1   2  71  12   2    1   12   3   2    2 -100 -100  364 2024
1   1   60   1   2  60  16   1    1   12   2   1    1 -100    3  365 2024
1   5 -100   3   1  69  17   1    1   12   1   2    1 -100 -100  366 2024
2   2   50   1   2  55  15   2    1   12   2   3 -100    2    1  367 2024
3   5 -100   2   4  89  12   2    1   12   3   4    1    2 -100  368 2024
2   1   40   1   4  42  16   1    1   12   2   2 -100    1    2  369 2024
2   8 -100   5   0  50  12   1    1    9   2   3 -100    2 -100  370 2024
1   1   60   5   0  32  16   2    2    8   1   1    1 -100    2  371 2024
2   5 -100   1   3  69  13   1    1 -100   2   3 -100 -100 -100  372 2024
3   1   40   5   0  28  12   1    1   12   2   3    1 -100    3  373 2024
3   1   60   1   0  58  16   1    1   12   1   2    2    1    2  374 2024
1   5 -100   3   0  76  14   2    1   12   1   2    1 -100 -100  375 2024
3   2   25   2   2 -99  14   2    1  -90   3   2    2    2    1  376 2024
3   1   39   3   3  60  14   2    1   12   3   2    2    2    1  377 2024
1   1   40   5   0  26  16   1    1   12   2   2    2 -100    3  378 2024
